GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj
rna-J2S48_RS06045	663.875201227452	-3.73295141201723	0.370976267111963	-10.0625073433352	8.09109502309487e-24	6.91295265021984e-22
gene-J2S48_RS06720	411.909494691217	-4.7203591982665	0.472090830261104	-9.99883686716763	1.54197478465867e-23	1.28608039777603e-21
gene-J2S48_RS12825	1548.6964418871	-3.84329838019935	0.385829219402292	-9.96113872908122	2.25465271934119e-23	1.79501101723913e-21
rna-J2S48_RS15025	361.276000460169	-5.07269716876065	0.509216346935151	-9.96177204304609	2.24033379935365e-23	1.79501101723913e-21
gene-J2S48_RS14920	19708.3142465184	-2.76545424868815	0.277820362225753	-9.95410929038016	2.41979984787125e-23	1.88367974824289e-21
MSTRG.1298.1	2743.75881960794	-3.69432756994396	0.371610085907433	-9.94140823956054	2.74912864325958e-23	2.04897822071028e-21
gene-J2S48_RS13770	59093.2245727178	-4.35577213464694	0.438109836574489	-9.94219205097978	2.72757841513659e-23	2.04897822071028e-21
gene-J2S48_RS17750	1882.48824569755	2.9611024216911	0.299426494690366	9.88924652360222	4.63503277873212e-23	3.38260829664555e-21
gene-J2S48_RS13785	2684.75036691384	3.11520404334922	0.316786360238742	9.83376948742834	8.05462109072175e-23	5.75823217975475e-21
gene-J2S48_RS00400	1144.56700871318	3.38450473227336	0.345386953893749	9.79916784382809	1.13516959723299e-22	7.95299819821433e-21
gene-J2S48_RS21140	613.00907364002	3.57797488451088	0.367544775745404	9.73480000431109	2.14238704436158e-22	1.47152584635267e-20
gene-J2S48_RS07055	359.65955584202	-3.20302966792268	0.331330522609544	-9.6671735603945	4.15700208004481e-22	2.80038043969172e-20
gene-J2S48_RS13310	574.031072679435	3.73133732581256	0.389615267169439	9.57697924139571	9.99247377713621e-22	6.6044595549638e-20
gene-J2S48_RS17385	2622.70822913844	-4.11552119302671	0.430894357480088	-9.55111414569147	1.2830888712523e-21	8.32344502962372e-20
rna-J2S48_RS10600	112.462843385724	-6.4850015623815	0.682078081500094	-9.50771141643937	1.94903093447399e-21	1.24135552062952e-19
gene-J2S48_RS25900	1405.47392285088	-4.80432294340751	0.50739769354638	-9.46855495110435	2.83741655190513e-21	1.77490538952208e-19
gene-J2S48_RS02165	348.924948526072	-3.36723061005048	0.360432790098261	-9.3421872331108	9.43642532708053e-21	5.60267761368866e-19
gene-J2S48_RS06970	317.608090768339	-3.48327752810664	0.372827345811677	-9.34287027826045	9.37572912147835e-21	5.60267761368866e-19
gene-J2S48_RS07235	1150.54688332681	-3.15024453355944	0.337184507517123	-9.3427914489798	9.38271423035797e-21	5.60267761368866e-19
gene-J2S48_RS05740	258.531409908873	4.63034502700026	0.496053120540564	9.33437334685937	1.01590413170636e-20	5.93118695561233e-19
MSTRG.2974.1	150.068746211415	-4.00085463155917	0.431719031642201	-9.26726490685495	1.90980259105337e-20	1.0967276190918e-18
gene-J2S48_RS08550	254.838474122172	3.86960762885648	0.420441896748616	9.20366799498609	3.45934916432997e-20	1.95453227784643e-18
gene-J2S48_RS22865	529.82971583671	-3.39075579068424	0.368859481197011	-9.19254069240856	3.83670243656522e-20	2.13332835480761e-18
MSTRG.2943.1	840.363716250404	2.81182266324036	0.306733798275927	9.1669802253449	4.86454986791282e-20	2.66258096676541e-18
gene-J2S48_RS11120	1467.29937192572	-3.11882072810065	0.341986211654882	-9.11972653227327	7.53141298595206e-20	4.01154451186354e-18
gene-J2S48_RS01630	456.526929217227	3.74167260528345	0.410300700391982	9.11934247664904	7.55814838090189e-20	4.01154451186354e-18
MSTRG.1822.1	8058.70241179595	4.43234545685659	0.486983550828768	9.10163279501627	8.89838417883038e-20	4.65239399678251e-18
gene-J2S48_RS17810	3983.95523829754	3.36658559229672	0.372709100457687	9.03274319881791	1.67421224182995e-19	8.62465512225045e-18
MSTRG.11.1	963.726347419693	-4.36258965265054	0.483778521397658	-9.0177415070988	1.92006748955625e-19	9.74782089263122e-18
gene-J2S48_RS13595	2144.70478341828	2.58090223236009	0.287502728702839	8.97696604134737	2.78335756631371e-19	1.39287165068527e-17
gene-J2S48_RS17310	421.535020631328	-3.71152230074347	0.414138451869113	-8.96203258594418	3.18747625585157e-19	1.57263793299268e-17
gene-J2S48_RS18320	6702.95646790425	-2.65259556803603	0.29788883233691	-8.90464925195974	5.35551106319673e-19	2.60560489644141e-17
gene-J2S48_RS06485	2856.5009314708	3.68398528938108	0.414105713285141	8.89624357064689	5.77687222755743e-19	2.73861216372665e-17
gene-J2S48_RS16875	888.33258622183	-3.16494762121248	0.355768684035	-8.8960826605557	5.78524978920274e-19	2.73861216372665e-17
gene-J2S48_RS08470	2926.70656742706	2.51038443192989	0.28304372792217	8.86924593015599	7.36428760916267e-19	3.43961326598625e-17
gene-J2S48_RS24720	1113.5742223037	-5.24038528244537	0.591656988866058	-8.85713408454593	8.20977631807766e-19	3.78405874239816e-17
MSTRG.47.1	86590.8945608082	4.48358153724265	0.506411072466806	8.85364041390809	8.47099973947017e-19	3.85375481654078e-17
gene-J2S48_RS15180	399.374300894054	-2.88620192990948	0.32667540042259	-8.83507581585839	1.00030394716961e-18	4.49239067555788e-17
gene-J2S48_RS14405	5419.2952738576	-3.00818170009968	0.340875253305511	-8.82487558404125	1.09581566951964e-18	4.85904087383203e-17
rna-J2S48_RS10595	510.30743549691	-3.53180211755525	0.400917151755561	-8.80930661631707	1.2592231895826e-18	5.51382354138479e-17
rna-J2S48_RS16000	287.601096379567	-4.26167741102672	0.484602117179276	-8.79417827522642	1.44098630518406e-18	6.23182102106145e-17
MSTRG.190.1	2662.44803185715	4.91187868699157	0.560761771417403	8.75929661641542	1.96472492049325e-18	8.39320902010712e-17
gene-J2S48_RS25070	638.587042858174	3.08601233208586	0.353719548321266	8.72446079593823	2.67451925853166e-18	1.12877601959475e-16
gene-J2S48_RS24730	1423.73707789883	-3.75382264420344	0.431972656458249	-8.68995430169378	3.6258530779383e-18	1.51206706333546e-16
gene-J2S48_RS06480	8674.62182585647	5.12440532349075	0.590581248013273	8.67688457892855	4.06757543605734e-18	1.67631961794222e-16
MSTRG.99.1	339.124252197141	-2.93013280106612	0.340749450333579	-8.59908298662741	8.03555680359642e-18	3.27055901661841e-16
gene-J2S48_RS21205	55.9507247065473	7.66488419883586	0.89148902845329	8.59784467805984	8.12271294449906e-18	3.27055901661841e-16
rna-J2S48_RS19430	116.022320865113	-4.43374544034408	0.51813368256082	-8.55714575132575	1.1569622485797e-17	4.60549858724395e-16
gene-J2S48_RS17785	2230.4327995823	2.94902857020531	0.345458353011588	8.5365675616082	1.38267846582643e-17	5.44216029864042e-16
gene-J2S48_RS01875	382.784549659848	-3.08839953840502	0.363481055335148	-8.49672766454734	1.95010241833157e-17	7.59023196823943e-16
gene-J2S48_RS12395	1006.72575684681	3.31304085508063	0.390021383525994	8.49451080125154	1.98768309479943e-17	7.65148778140922e-16
MSTRG.20.1	136.141973171486	-4.64800794657827	0.547669315637339	-8.4868876416223	2.12244797874201e-17	8.06249556181439e-16
gene-J2S48_RS20130	1184.75707526881	-2.25251455249305	0.265441916067359	-8.48590375576343	2.14048554738435e-17	8.06249556181439e-16
gene-J2S48_RS13420	2582.14855770746	-4.41752656281242	0.5216481113295	-8.46840325282436	2.48779743413428e-17	9.27101533167275e-16
gene-J2S48_RS07360	873.166713917086	-3.78503421695067	0.447921549942797	-8.45021682353539	2.90762326100329e-17	1.07214781929416e-15
rna-J2S48_RS10510	240.019628798616	-3.63903339769534	0.431569642826371	-8.43208844316093	3.39550196498825e-17	1.23900451909936e-15
gene-J2S48_RS20520	716.95490249748	2.76165507268733	0.329317063430475	8.38600661599294	5.02935060207268e-17	1.81626960402687e-15
gene-J2S48_RS04535	76797.9591855594	-3.33734099070417	0.398274310725288	-8.37950352516238	5.3151424026555e-17	1.89989222821451e-15
MSTRG.1329.1	81.4401322335741	-7.69934712402963	0.920238346223507	-8.36668799515513	5.92603399713564e-17	2.09685829211779e-15
gene-J2S48_RS19520	229.946859493806	-3.336260363446	0.400509830224046	-8.33003365130811	8.08193789051053e-17	2.83110284304584e-15
gene-J2S48_RS14735	824.312205026117	-2.58795904097231	0.312281877773575	-8.28725336040392	1.1589359359288e-16	3.99977315621952e-15
gene-J2S48_RS25940	976.833249897785	3.81502628360062	0.4603812063887	8.2866681581689	1.16464990560774e-16	3.99977315621952e-15
gene-J2S48_RS00240	149.881865319161	4.41816712658984	0.534529451303183	8.26552609181468	1.39080018624862e-16	4.73007092468826e-15
MSTRG.2270.1	3307.22056561865	2.64992400840698	0.321159238778003	8.25112183753401	1.56914471930348e-16	5.28530187665394e-15
gene-J2S48_RS19885	567.678975284511	-3.09171281305298	0.374778939716694	-8.24943049198574	1.59151143900305e-16	5.30958530555017e-15
gene-J2S48_RS26115	2155.95292976296	2.50177007210259	0.304651332747127	8.21191244936768	2.17692987422517e-16	7.19413712208562e-15
gene-J2S48_RS19745	658.168990096526	-3.03198789764589	0.369708664782864	-8.20101930644938	2.38357243434739e-16	7.80341517525132e-15
gene-J2S48_RS04045	1851.82485121754	-3.03573708490703	0.370257747294958	-8.19898329497659	2.424286093594e-16	7.86321683875907e-15
gene-J2S48_RS04250	663.160381804158	-2.90646577608313	0.355968725228364	-8.16494700262937	3.21576368625576e-16	1.03346974247284e-14
gene-J2S48_RS12575	2030.21638968709	-3.62253089799592	0.443919768370441	-8.1603279603737	3.3411614167106e-16	1.06400804024884e-14
gene-J2S48_RS07555	1335.67627648912	2.96320374619491	0.366035751943411	8.09539431725517	5.70791501465471e-16	1.80133570237256e-14
gene-J2S48_RS08825	290.21239057427	3.5030508872799	0.433447919694076	8.0818265081358	6.3803833647284e-16	1.99557883273604e-14
gene-J2S48_RS22375	539.257724609751	3.04040490309837	0.376338845878069	8.07890266019321	6.5352164499436e-16	2.02591709948252e-14
gene-J2S48_RS10995	784.886810712286	-2.9102553566739	0.361306299887561	-8.05481486921091	7.95991939497337e-16	2.44592961759576e-14
gene-J2S48_RS07850	257.112361993786	-3.41315350593927	0.425287775756382	-8.02551519349202	1.01100741874511e-15	3.07961651118618e-14
gene-J2S48_RS18920	811.765432914284	-2.73421262250442	0.341897010119817	-7.99718202141115	1.27298984636443e-15	3.84420985501259e-14
gene-J2S48_RS02465	195.783701664888	3.13051122273369	0.391507650046581	7.99604100293117	1.2848361025698e-15	3.84682125410427e-14
MSTRG.3408.1	65.7095372161768	-7.40871952469871	0.927593031373655	-7.9870366358049	1.38221025031293e-15	4.10329026003915e-14
MSTRG.1958.1	1999.43614780857	-3.50539656143053	0.439273350243572	-7.97998913316009	1.46346174366878e-15	4.30798864543843e-14
gene-J2S48_RS12465	380.498549906595	-3.58595719449182	0.449861916672134	-7.97123975512093	1.57090409904851e-15	4.54783228013797e-14
gene-J2S48_RS24745	218.569161128019	2.91160574500347	0.365245475865237	7.97164082075517	1.56581334918455e-15	4.54783228013797e-14
gene-J2S48_RS12830	249.469276550604	-3.04754028021116	0.382603168275558	-7.96527716680136	1.64853851497129e-15	4.73346755569217e-14
gene-J2S48_RS25080	5402.70057623347	-2.59433599992676	0.326313862555448	-7.95043146377493	1.85863043388721e-15	5.29331903244462e-14
MSTRG.2376.1	1334.85307630497	3.61352535859753	0.454741894745625	7.94632163948491	1.92131179753207e-15	5.42770582802811e-14
gene-J2S48_RS14750	1344.18851147199	-2.89879045381903	0.365337210668588	-7.93456119214925	2.11240850912619e-15	5.91981360597523e-14
gene-J2S48_RS20525	727.678832315213	2.40532401522442	0.303374663420571	7.92855932036059	2.21702752161246e-15	6.16368841921305e-14
gene-J2S48_RS04195	505.481278248397	2.92749791129507	0.369517046024567	7.92249760272341	2.3278657991354e-15	6.42087708218214e-14
gene-J2S48_RS16880	328.703340283209	-3.18744407105391	0.402685807809559	-7.9154616558062	2.46337308726481e-15	6.74155931616298e-14
gene-J2S48_RS19270	1359.84094311137	-2.89910179125839	0.366686991727307	-7.9062029923722	2.6535834548422e-15	7.20581615683117e-14
gene-J2S48_RS18915	800.996961524055	-2.44395541852994	0.309337801865798	-7.90060381818521	2.77555548492309e-15	7.47905451052737e-14
gene-J2S48_RS04030	1634.96182354062	-3.65258029728528	0.462519522761525	-7.89713756400409	2.85381349607877e-15	7.63122799752971e-14
gene-J2S48_RS21880	2705.52343937425	-2.46445262491803	0.312129775022456	-7.89560247733726	2.88916172021713e-15	7.66722235297016e-14
rna-J2S48_RS24910	63.0834760278	-7.35540274512078	0.934925950325385	-7.86736397953321	3.62191721950299e-15	9.53953084204435e-14
gene-J2S48_RS21045	492.280597982534	3.20894114662554	0.409129484537812	7.84333876657809	4.38722326647825e-15	1.14689873899055e-13
MSTRG.12.1	265.20682037427	3.49528596265398	0.446099986967612	7.83520749779296	4.6806907763654e-15	1.214552577008e-13
gene-J2S48_RS09620	379.028086349121	-2.82539696406453	0.361160605372992	-7.8231039654687	5.15365070081508e-15	1.32744400036435e-13
gene-J2S48_RS02795	3217.15868566026	2.87535123519438	0.36887449028584	7.79493109693294	6.44436339551469e-15	1.64778138499912e-13
gene-J2S48_RS18085	12783.3081572527	2.26054248496563	0.290378790894676	7.78480576353646	6.98203901254563e-15	1.77232483050343e-13
gene-J2S48_RS02340	1271.19779051684	-4.46419949560991	0.575215667546168	-7.76091429264069	8.43192872462362e-15	2.12496736132061e-13
gene-J2S48_RS08750	1045.86274363787	3.47637550241085	0.44852501514592	7.75068365201407	9.13991262015572e-15	2.28693670774325e-13
gene-J2S48_RS02205	438.867782649176	2.90675113090055	0.375511599573127	7.74077587537877	9.88119491372865e-15	2.44402055846257e-13
MSTRG.2107.1	729.530155621028	-3.18036301472487	0.410923564874358	-7.73954887619376	9.97701798059226e-15	2.44402055846257e-13
rna-J2S48_RS24235	65.343792066083	-6.10828318764786	0.78913987549019	-7.74043154751694	9.90799356165375e-15	2.44402055846257e-13
MSTRG.625.1	14858.0216490813	-2.69776538172514	0.348694227458206	-7.73676524957239	1.01978100297262e-14	2.48075892598131e-13
rna-J2S48_RS15085	591.282453447995	-2.95994339882005	0.382956016016949	-7.72919937283099	1.08225064486214e-14	2.61456828203592e-13
gene-J2S48_RS17320	1612.51026229924	3.55003008049443	0.459435212565612	7.72694382885911	1.10159224524402e-14	2.64306687334919e-13
gene-J2S48_RS00495	1510.77392732728	-3.41077808614141	0.441846706580191	-7.71936971657019	1.16906345711778e-14	2.78587026549905e-13
gene-J2S48_RS13070	423.94095699675	-2.59230506019905	0.335968344984212	-7.71592055888736	1.20112110548169e-14	2.84292380574485e-13
gene-J2S48_RS07795	1037.06959527321	-2.85707388939974	0.370677478431874	-7.70770833309431	1.28097089359008e-14	3.01157116795038e-13
gene-J2S48_RS15265	98.5009749196019	5.70016954528983	0.740102346016092	7.70186660800814	1.34092828081863e-14	3.13151451180511e-13
gene-J2S48_RS04415	9334.57243557399	1.93742983011025	0.251747545775316	7.69592340669491	1.40475944084259e-14	3.25885584190172e-13
MSTRG.1727.1	6158.79205634699	4.3973716715862	0.571491694528242	7.69455044349535	1.41992519967932e-14	3.27236708847149e-13
gene-J2S48_RS10180	295.637850751137	4.01014303386891	0.525459870294052	7.6316827612826	2.31709057101244e-14	5.30507730082129e-13
gene-J2S48_RS25370	2102.92631511563	2.83033257499344	0.370953071811232	7.62989388704597	2.34947017958969e-14	5.34428184357318e-13
gene-J2S48_RS17260	780.813482863705	-3.35544331158294	0.439879310434831	-7.62809987190805	2.38238974348639e-14	5.38420082027924e-13
gene-J2S48_RS10260	401.418617795754	2.96398249412759	0.390019559881639	7.59957396759047	2.97107225249867e-14	6.67158083365568e-13
gene-J2S48_RS00840	271.079473368789	4.19774282796103	0.553363616502409	7.58586705518028	3.3027093376238e-14	7.36903873229056e-13
gene-J2S48_RS16890	457.267054297147	-2.45776790609618	0.325570562790347	-7.54910973839757	4.38243503656987e-14	9.71624679310396e-13
gene-J2S48_RS25005	916.072689157588	-3.23784064775327	0.429186574266852	-7.54413311572999	4.55305893121953e-14	1.00310474440642e-12
gene-J2S48_RS13810	337.971586032444	2.94696639966424	0.394487262892143	7.47037148438927	7.99687385570838e-14	1.75081556978415e-12
MSTRG.2121.1	314.043730867512	-3.60765307490325	0.483904353644026	-7.45530195737223	8.9662241767247e-14	1.95084989385507e-12
gene-J2S48_RS07855	304.260212198129	-3.17967729204496	0.427012990034168	-7.44632450593724	9.59765610284474e-14	2.07534502026328e-12
rna-J2S48_RS24160	573.539973123146	-2.99297376427147	0.402791481703647	-7.43057860015409	1.08123662585406e-13	2.32366374255631e-12
gene-J2S48_RS13390	6693.60651051384	2.53123381156054	0.34087793749141	7.42563109301941	1.1224343553534e-13	2.39749240658717e-12
gene-J2S48_RS01380	1705.40879930593	2.50845505309622	0.339444979421059	7.38987230677124	1.46969887459072e-13	3.10141876969354e-12
rna-J2S48_RS15560	341.002084788851	-4.67013912431208	0.631937542797877	-7.39019097304336	1.46618077705389e-13	3.10141876969354e-12
gene-J2S48_RS01390	857.34975439588	2.89043992754449	0.391651259907268	7.38013693158772	1.58126816511239e-13	3.31687567807708e-12
gene-J2S48_RS08560	2291.03020199575	-3.16617351563132	0.430028016467164	-7.36271450786527	1.802075133502e-13	3.75754118610566e-12
gene-J2S48_RS18880	3526.85475835667	-2.43446339390733	0.330866441566429	-7.35784319008539	1.86905416147656e-13	3.87414007553395e-12
gene-J2S48_RS07565	1037.01592613203	2.5162285210688	0.342916602737327	7.33772731032279	2.1725122804672e-13	4.45047398741322e-12
gene-J2S48_RS07815	193.00068000047	-3.01649904103263	0.411070838754691	-7.3381489433084	2.16568089689743e-13	4.45047398741322e-12
gene-J2S48_RS04985	1126.74190630897	2.30752380268621	0.314575598957542	7.33535534966162	2.21133962648664e-13	4.50367599510622e-12
gene-J2S48_RS25915	356.641386412599	-3.96618340786529	0.542229532815337	-7.31458389452208	2.58180165904726e-13	5.2277752668454e-12
gene-J2S48_RS25905	583.079811601483	-4.75190719605409	0.651496490820111	-7.29383390856386	3.01256790074042e-13	6.06495710131821e-12
gene-J2S48_RS21240	1154.7292259761	2.67248598943345	0.367529197320894	7.27149301039087	3.55535776309217e-13	7.11681042520679e-12
MSTRG.1092.1	2447.37446086789	2.46781648538819	0.339999438137137	7.25829577516187	3.91997665151752e-13	7.80208989219651e-12
rna-J2S48_RS12470	133.721657677113	-4.65985081544656	0.644880668989427	-7.22591176868253	4.97750846792801e-13	9.85096732381458e-12
gene-J2S48_RS21855	406.898382914997	2.62381970649143	0.363698255732705	7.2142762994711	5.42215624386744e-13	1.06706816417234e-11
MSTRG.3438.1	1194.60622380258	-2.44726692658816	0.339500112393973	-7.20844216908015	5.65955978719833e-13	1.10756636505898e-11
gene-J2S48_RS13370	597.440081028678	-2.44433477248827	0.339192726279088	-7.20633015720115	5.74799388907568e-13	1.11862347741289e-11
gene-J2S48_RS02560	197.182217453977	3.0030101471428	0.417081303377068	7.20005937170451	6.01863467999106e-13	1.16482194939274e-11
gene-J2S48_RS21255	688.473720999345	2.30910875573754	0.321477956255922	7.18279033072894	6.83028095785125e-13	1.31464143930511e-11
gene-J2S48_RS00595	349.948930221301	-2.89523984692475	0.403273359574909	-7.17934814731286	7.00445727398649e-13	1.34079856998769e-11
gene-J2S48_RS06930	5379.42571276625	-2.70211745104924	0.376506011303679	-7.17682419383681	7.13493391868212e-13	1.35835182158388e-11
rna-J2S48_RS20040	599.257424585318	-4.43999774605228	0.619190384138175	-7.17065035212414	7.4642318988125e-13	1.41336239684001e-11
MSTRG.863.1	8000.82190534052	-2.31572174671338	0.324251798403408	-7.14173909941539	9.21573972374817e-13	1.7356309813059e-11
gene-J2S48_RS00950	1408.17158478143	2.51340540052957	0.351977859439337	7.14080540330906	9.27856313073376e-13	1.73811800251125e-11
gene-J2S48_RS16650	4952.93745813411	2.53375922298297	0.356004925573497	7.11720271538736	1.10139440182172e-12	2.04136750771506e-11
gene-J2S48_RS19345	400.025727387102	-2.54720837238003	0.357864291129209	-7.11780536790227	1.09659071306152e-12	2.04136750771506e-11
gene-J2S48_RS00955	590.52947650668	2.69218830280665	0.378341124744352	7.11576967644154	1.11290011199754e-12	2.05183636438283e-11
gene-J2S48_RS25085	2629.11599132867	-2.44001672219531	0.343296712902808	-7.10760292914924	1.18075674878886e-12	2.16554496911381e-11
MSTRG.57.1	1815.27809479024	-2.32931383738461	0.32846745764525	-7.0914600005834	1.32704437238793e-12	2.42116481066402e-11
gene-J2S48_RS17415	926.387935176501	-2.23973971074234	0.31627927954979	-7.08152527073703	1.42576361699031e-12	2.58779790171868e-11
gene-J2S48_RS26350	359.98284253586	-2.92767202232295	0.413639421277979	-7.07783608553948	1.46422766500761e-12	2.6439121188256e-11
gene-J2S48_RS18855	3646.81334686808	-1.87176136859375	0.265140541210208	-7.05950647928181	1.67094986494988e-12	3.0017114753433e-11
MSTRG.2427.1	209.949424374415	-2.49306388113241	0.353262624562146	-7.0572534646779	1.69825692607407e-12	3.03520102654972e-11
gene-J2S48_RS24750	832.889849075379	1.9899047429333	0.283882472430146	7.00960762353142	2.38987397738553e-12	4.24960839735103e-11
gene-J2S48_RS12910	319.458221816077	-3.93629391271071	0.561991162058134	-7.00419184226162	2.48415536136502e-12	4.39494759134427e-11
gene-J2S48_RS03950	3664.08433896276	-2.6390692425478	0.378439659057968	-6.97355358874678	3.0903364199859e-12	5.43992385889979e-11
gene-J2S48_RS22370	189.144601150396	2.81232859453445	0.403664682758393	6.9669919481604	3.23789194631357e-12	5.67116774396822e-11
gene-J2S48_RS21850	739.540697481972	-3.02594333556036	0.434737292473718	-6.96039513505342	3.39319659718433e-12	5.91361576116255e-11
gene-J2S48_RS19005	314.448335021577	-2.59013439956699	0.37250396172109	-6.95330698658806	3.56821039263046e-12	6.18784208187352e-11
MSTRG.343.1	978.994983578119	2.1851711299482	0.314452640376983	6.94912635279035	3.67555244529596e-12	6.34259123934569e-11
gene-J2S48_RS04565	833.070825434904	-2.80851240253347	0.404681533120335	-6.94005575415852	3.91945224240494e-12	6.7303143162473e-11
MSTRG.1826.1	336.323534535221	-3.80027100506768	0.549206097021405	-6.91957177037597	4.53010935863748e-12	7.74096247966199e-11
gene-J2S48_RS21150	756.434303654353	3.15306051245569	0.456258715312972	6.91068555324545	4.82317102039516e-12	8.2017320798273e-11
